CUSTOMER_NUMBER_BLINDED,SALES_OFFICE_DESCRIPTION,DELIVERY_PLANT_DESCRIPTION,ON_BOARDING_DATE,ADDRESS_CITY,ADDRESS_ZIP_CODE,COUNTY,GEO_LONGITUDE,GEO_LATITUDE,CUSTOMER_ACTIVITY_CLUSTER_DESCRIPTION,CUSTOMER_TRADE_CHANNEL_DESCRIPTION,CUSTOMER_SUB_TRADE_CHANNEL_DESCRIPTION,BUSINESS_TYPE_EXTENSION_DESCRIPTION,CUSTOMER_TRADE_CHANNEL_DESCRIPTION2,MARKET_DESCRIPTION,COLD_DRINK_CHANNEL_DESCRIPTION
C00000164514967851559,"Tucson, AZ","Tucson, AZ",8/19/2021,TUCSON,85711-7209,PIMA,-110.875105,32.20404,Eating & Drinking,Quick Service Restau,FSR-All Other,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000000533719062226,"Grand Junction, CO","Grand Junction, CO",11/12/2020,GRAND JUNCTION,81501-6437,MESA,-108.53488,39.077435,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000191516169922130,,,11/30/2020,KIRKLAND,98034-4508,KING,0,0,,,,DSD,,                              ,                              
C00000085318755651156,"Denver, CO","Denver, CO",12/5/2018,LIMON,80828-5126,ELBERT,-103.683245,39.26294,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000157019101508273,"Colorado Springs, CO","Colorado Springs, CO",12/21/2019,COLORADO SPRINGS,80918-1662,EL PASO,-104.77309,38.92584,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000018522475871953,"Draper, UT","Draper, UT",8/10/2020,HERRIMAN,84096-5616,SALT LAKE,-112.017775,40.51656,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000017887892497131,"Boise, ID","Boise, ID",2/18/2021,STAR,83669-5627,ADA,-116.46817,43.723205,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000020519441860221,"Tempe, AZ","Tempe, AZ",9/21/2018,CHANDLER,85249-2724,MARICOPA,-111.789313,33.231167,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000001647176195477,"Bremerton, WA","Bremerton, WA",9/30/2020,KINGSTON,98346-9356,KITSAP,-122.49713,47.797305,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00001900188020631850,"Bremerton, WA","Bremerton, WA",2/27/2019,BREMERTON,98337-1914,KITSAP,-122.62695,47.56616,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000149215716462379,"Denver, CO","Denver, CO",1/23/2015,ENGLEWOOD,80113-2529,ARAPAHOE,-104.98764,39.653845,Eating & Drinking,Quick Service Restau,QSR-Hamburger,ARTM Distributor,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000156531323432341,"Denver, CO","Denver, CO",11/19/2020,AURORA,80012-2831,ARAPAHOE,-104.8472,39.69965,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000082216956051503,"Draper, UT","Draper, UT",12/18/2018,PROVO,84604-1563,UTAH,-111.661325,40.257535,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00002353151615972230,"Ogden, UT","Ogden, UT",4/22/2002,LAYTON,84041,DAVIS,-111.971569,41.065842,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000018746502266392,"Spokane, WA","Spokane, WA",10/11/2018,SPOKANE,99201-7000,SPOKANE,-117.435799,47.66196,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000008521576102340,"Draper, UT","Draper, UT",2/19/2008,WEST JORDAN,84088,SALT LAKE,-111.93175,40.608625,At-Work,Business & Professio,Other Business And P,DSD,Business & Professio,ON PREMISE                    ,AT WORK                       
C00000134019861449340,"Arlington, WA","Arlington, WA",7/30/2019,EVERETT,98204-7117,SNOHOMISH,-122.23441,47.9151,Eating & Drinking,Quick Service Restau,QSR-Pizza,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000008931029152214,"Twin Falls, ID","Twin Falls, ID",10/1/1988,GOODING,83330,GOODING,-114.712875,42.939085,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000001621346391038,"Walla Walla, WA","Walla Walla, WA",5/25/2018,WALLA WALLA,99362-1809,WALLA WALLA,-118.34238,46.070385,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00001471147422121410,"Denver, CO","Denver, CO",2/12/2009,LAKEWOOD,80214,JEFFERSON,-105.070205,39.740255,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000032014652045535,"Albuquerque, NM","Albuquerque, NM",12/19/2019,ALBUQUERQUE,87109-2314,BERNALILLO,-106.589215,35.144922,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000078810915232325,"Wilsonville, OR","Wilsonville, OR",8/27/2013,HILLSBORO,97124-9333,WASHINGTON,-122.894184,45.567134,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000007391688540325,"Draper, UT","Draper, UT",9/6/2018,OREM,84057-3815,UTAH,-111.70073,40.31187,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000209110731209555,"Wenatchee, WA","Wenatchee, WA",6/15/2005,CHELAN,98816,CHELAN,-120.022485,47.843853,Eating & Drinking,Quick Service Restau,QSR-Pizza,Agency,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00001027152210592370,"Tacoma, WA","Tacoma Sales Center, WA",10/26/2012,ORTING,98360-8451,PIERCE,-122.237995,47.117274,Entertainment/Recrea,Recreation,Other Recreation,DSD,Recreation,ON PREMISE                    ,DESTINATION VENUE             
C00000000783671185766,"Pocatello, ID","Pocatello, ID",7/11/2019,BLACKFOOT,83221-5461,BINGHAM,-112.36577,43.240154,Grocery Shopping,Specialty Food Store,Other Specialty Food,DSD,Specialty Food Store,ON PREMISE                    ,RETAIL                        
C00000010931574582348,"Twin Falls, ID","Twin Falls, ID",5/22/2015,TWIN FALLS,83301-4038,TWIN FALLS,-114.460165,42.536525,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000407219411141181,"Pueblo, CO","Pueblo, CO",1/17/2020,PUEBLO,81003-3232,PUEBLO,-104.608525,38.268485,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000172269518091188,"Scottsbluff, NE","Scottsbluff, NE",5/1/1987,SCOTTSBLUFF,69363,SCOTTS BLUFF,-103.67565,41.888815,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000002134144717758,"Glendale, AZ","Glendale, AZ",9/6/2022,PHOENIX,85017-4306,MARICOPA,-112.11705,33.495965,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000022192268828456,"Draper, UT","Draper, UT",9/4/2019,GRANTSVILLE,84074-8270,TOOELE,-112.367317,40.572865,Entertainment/Recrea,Amusement,Sport Venue,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00001863247710321920,"Wilsonville, OR","Wilsonville, OR",2/7/2019,TIGARD,97223-8263,WASHINGTON,-122.761892,45.43239,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00002499163811121910,"Colorado Springs, CO","Colorado Springs, CO",9/10/2020,COLORADO SPRINGS,80918-3659,EL PASO,-104.788064,38.91281,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000078698322861582,"Tempe, AZ","Tempe, AZ",4/17/2013,TEMPE,85282-1628,MARICOPA,-111.909956,33.407083,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000023196726301346,"Alamosa, CO","Alamosa, CO",5/16/2019,SALIDA,81201-2002,CHAFFEE,-105.992343,38.536617,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000145921172485191,"Wilsonville, OR","Wilsonville, OR",2/1/2006,VANCOUVER,98661-6826,CLARK,-122.616487,45.641508,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000124115171906651,"Tacoma, WA","Tacoma Sales Center, WA",1/25/2021,WESTPORT,98595-9771,GRAYS HARBOR,-124.104765,46.886845,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00001175193820881050,"Wenatchee, WA","Wenatchee, WA",5/25/2021,LEAVENWORTH,98826-1427,CHELAN,-120.66037,47.596095,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000114520051294117,"Lewiston, ID","Lewiston, ID",10/21/2019,GRANGEVILLE,83530-5194,IDAHO,-116.131765,45.930109,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000132013361061803,"Draper, UT","Draper, UT",5/30/2018,SALT LAKE CITY,84115-2894,SALT LAKE,-111.888245,40.725075,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000001714242863105,"Ogden, UT","Ogden, UT",6/26/2019,ROY,84067-2906,WEBER,-112.026035,41.165845,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000006306441883535,"Denver, CO","Denver, CO",4/4/2022,IDAHO SPRINGS,80452-5095,CLEAR CREEK,-105.51754,39.74184,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00001920201116431590,"Denver, CO","Denver, CO",10/15/2008,AURORA,80012,ARAPAHOE,-104.826917,39.695769,Eating & Drinking,Full Service Restaur,FSR-All Other,Agency,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000016252027412232,"Johnstown, CO","Johnstown, CO",4/9/2019,LONGMONT,80503-9126,BOULDER,-105.259875,40.21824,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000162349612041328,"Glenwood Springs, CO","Glenwood Springs, CO",2/18/2019,GLENWOOD SPRINGS,81601-2937,GARFIELD,-107.36851,39.562085,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00001374111215402020,"Glendale, AZ","Glendale, AZ",10/27/2014,GLENDALE,85305-3165,MARICOPA,-112.26131,33.534375,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00001695166818431790,"Tacoma, WA","Tacoma Sales Center, WA",7/1/2014,TACOMA,98421-2402,PIERCE,-122.427424,47.254448,Eating & Drinking,Quick Service Restau,QSR-Chicken,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000019099832412122,"Draper, UT","Draper, UT",6/28/1999,OAKLEY,84055,SUMMIT,-111.29962,40.71486,Entertainment/Recrea,Amusement,Other Amusement,Spcl Evnt: One Time,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000000322136426171,"Bellevue, WA","Bellevue, WA",8/22/2019,ISSAQUAH,98029-6834,KING,-122.047373,47.553894,Educational,Primary/Secondary Sc,EDUCATION - NON REST,Cold Drinks/ Snacks,Primary/Secondary Sc,FULL SERVICE                  ,GOV'T/EDU                     
C00000006361289973239,"Draper, UT","Draper, UT",1/7/1998,PARK CITY,84060,SUMMIT,-111.500143,40.663518,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000154229622851954,"Cheyenne, WY","Cheyenne, WY",5/31/2019,CHEYENNE,82001-4442,LARAMIE,-104.81733,41.133635,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000000266469937860,"Glendale, AZ","Glendale, AZ",10/15/1993,GLENDALE,85301-5510,MARICOPA,-112.20307,33.520909,Grocery Shopping,Local & Traditional,Other Local & Tradit,DSD,Local & Traditional,HOME MARKET                   ,NON COLD DRINK                
C00000042616512303324,"Johnstown, CO","Johnstown, CO",8/1/2019,BOULDER,80302,BOULDER,-105.275335,40.008083,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000009307102701794,"Bremerton, WA","Bremerton, WA",3/29/2018,PORT ANGELES,98362-6128,CLALLAM,-123.43579,48.115175,Eating & Drinking,Quick Service Restau,QSR-Hamburger,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000000036622375672,"Eugene, OR","Eugene, OR",10/24/2014,LEBANON,97355-3337,LINN,-122.907124,44.539505,Entertainment/Recrea,Amusement,Cinema/Movie,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00001570169623562310,"Tacoma, WA","Tacoma Sales Center, WA",11/12/2008,MCKENNA,98558,PIERCE,-122.553375,46.937368,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000003581776848257,"Glendale, AZ","Glendale, AZ",4/8/2015,PHOENIX,85051-8332,MARICOPA,-112.135945,33.537999,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000000505100956623,"Boise, ID","Boise, ID",1/1/1989,BOISE,83705-5069,ADA,-116.217119,43.569659,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000018878441571057,"Tempe, AZ","Tempe, AZ",10/7/2016,MESA,85206-4310,MARICOPA,-111.686545,33.3844,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000003232106982228,"Bremerton, WA","Bremerton, WA",8/25/2017,BELFAIR,98528-9808,MASON,-122.830682,47.452983,Grocery Shopping,Convenience Store/Pe,Chain Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000002406428243886,"Tucson, AZ","Tucson, AZ",8/22/2003,TUCSON,85719-2931,PIMA,-110.960401,32.249604,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000013021581952485,"Tempe, AZ","Tempe, AZ",1/6/2004,PHOENIX,85041-4134,MARICOPA,-112.14249,33.391679,Grocery Shopping,Local & Traditional,Other Local & Tradit,DSD,Local & Traditional,HOME MARKET                   ,NON COLD DRINK                
C00001107174922361700,"Johnstown, CO","Johnstown, CO",10/25/2021,LONGMONT,80501-1417,BOULDER,-105.130225,40.200308,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000242535717751290,"Cheyenne, WY","Cheyenne, WY",7/15/2020,CHEYENNE,82009,LARAMIE,-104.659036,41.157747,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000000183436418831,"Prescott, AZ","Glendale, AZ",4/11/2019,COTTONWOOD,86326-3533,YAVAPAI,-112.027285,34.74734,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000323142716151797,"Glendale, AZ","Glendale, AZ",3/23/2017,PHOENIX,85017-4304,MARICOPA,-112.115945,33.494975,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000246520842283395,"Tacoma, WA","Tacoma Sales Center, WA",7/6/2022,WESTPORT,98595-9703,GRAYS HARBOR,-124.112825,46.908425,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000158420422422464,"Boise, ID","Boise, ID",4/9/2015,MERIDIAN,83646,ADA,-116.393605,43.634185,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000552153815561164,"Draper, UT","Draper, UT",3/13/2020,WEST JORDAN,84084-4302,SALT LAKE,-111.98077,40.62,Eating & Drinking,Quick Service Restau,QSR-Asian,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000000106525516542,"Pueblo, CO","Pueblo, CO",7/30/2018,CIMARRON,87714-4027,COLFAX,-104.915465,36.511435,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000017311913995100,"Wenatchee, WA","Wenatchee, WA",7/11/2006,WENATCHEE,98801,CHELAN,-120.32224,47.47922,At-Work,Industrial/Agricultu,Other Industrial/Agr,DSD,Industrial/Agricultu,ON PREMISE                    ,AT WORK                       
C00000098520111997656,"Tacoma, WA","Tacoma Sales Center, WA",6/24/2018,FEDERAL WAY,98003-8578,KING,-122.310215,47.311658,Eating & Drinking,All Other,FSR-All Other,Secondary Volume,All Other,ON PREMISE                    ,EATING/DRINKING               
C00000157316031314594,"Huachuca City, AZ","Huachuca City, AZ",1/15/2021,SIERRA VISTA,85635,COCHISE,-110.257301,31.564215,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000001037415843865,"Tempe, AZ","Tempe, AZ",4/15/2005,CASA GRANDE,85122-4602,PINAL,-111.743301,32.879509,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000180423351404391,"Colorado Springs, CO","Colorado Springs, CO",1/16/2020,COLORADO SPRINGS,80916,EL PASO,-104.723215,38.7883,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000000065148931601,"Johnstown, CO","Johnstown, CO",5/31/2018,BROOMFIELD,80021,JEFFERSON,-105.087145,39.90575,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00002377177919011000,"Eugene, OR","Eugene, OR",4/4/2014,ALBANY,97321-4831,LINN,-123.08444,44.63405,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000000713194623796,"Wilsonville, OR","Wilsonville, OR",5/1/2012,LONG BEACH,98631-3400,PACIFIC,-124.05509,46.324847,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000548144816772144,"Tacoma, WA","Tacoma Sales Center, WA",9/23/2022,YELM,98597-7677,THURSTON,-122.603355,46.94021,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
